runner,dataset,split,label_ts,snapshot_index,snapshot_ts,snapshot_edges,snapshot_t_min,snapshot_t_max,frontier_n,frontier_t_min,frontier_t_max,ingested_t_lt_label,ingested_t_eq_label,ingested_t_gt_label,label_nodes,label_hash,pending_label_before,pending_label_after,labels_drained_in_snapshot,drain_position,first_in_split,last_in_split
ours,tgbn-genre,train,1169269200,704,1169269200,12899,1169182803,1169269200,4977449,1108357203,1169269200,4973625,3824,0,206,db6d5b5734a1548a,1169269200,1169355600,1,0,False,False
ours,tgbn-genre,train,1169355600,705,1169355602,13983,1169269203,1169355602,4991432,1108357203,1169355602,4987866,3566,0,188,2c5ffadd6e539a03,1169355600,1169442000,1,0,False,False
ours,tgbn-genre,train,1169442000,706,1169442001,12532,1169355603,1169442001,5003964,1108357203,1169442001,5000486,3478,0,205,16410e27aa3223b8,1169442000,1169528400,1,0,False,False
ours,tgbn-genre,train,1169528400,708,1169614745,13459,1169528403,1169614745,5031414,1108357203,1169614745,5012951,14906,3557,209,eef3ae810cd6dab5,1169528400,1169614800,1,0,False,False
ours,tgbn-genre,train,1169614800,709,1169701202,13503,1169614860,1169701202,5044917,1108357203,1169701202,5027857,13599,3461,215,88c2bc6bfdaa179d,1169614800,1169787600,2,0,False,False
ours,tgbn-genre,train,1169701200,709,1169701202,13503,1169614860,1169701202,5044917,1108357203,1169701202,5041456,3461,0,215,5553c6c0b7e9f85e,1169614800,1169787600,2,1,False,False
ours,tgbn-genre,train,1169787600,710,1169787601,12895,1169701205,1169787601,5057812,1108357203,1169787601,5053660,4152,0,219,6f907191662894f4,1169787600,1169874000,1,0,False,False
ours,tgbn-genre,train,1169874000,711,1169874000,12350,1169787603,1169874000,5070162,1108357203,1169874000,5066785,3377,0,213,5464e5dff1fa4036,1169874000,1169960400,1,0,False,False
ours,tgbn-genre,train,1169960400,712,1169960402,12763,1169874005,1169960402,5082925,1108357203,1169960402,5079919,3006,0,184,da4caa3088dca7f7,1169960400,1170046800,1,0,False,False
ours,tgbn-genre,train,1170046800,713,1170046800,13862,1169960460,1170046800,5096787,1108357203,1170046800,5092775,4012,0,189,316eacc1092fc34a,1170046800,1170133200,1,0,False,False
ours,tgbn-genre,train,1170133200,714,1170133202,15666,1170046803,1170133202,5112453,1108357203,1170133202,5107950,4503,0,205,a54445e4c053c679,1170133200,1170219600,1,0,False,False
ours,tgbn-genre,train,1170219600,715,1170219600,15099,1170133204,1170219600,5127552,1108357203,1170219600,5123193,4359,0,205,8b999047ad092db3,1170219600,1170306000,1,0,False,False
ours,tgbn-genre,train,1170306000,716,1170306000,14157,1170219660,1170306000,5141709,1108357203,1170306000,5137829,3880,0,202,a4479bbd11b1c1a3,1170306000,1170392400,1,0,False,False
ours,tgbn-genre,train,1170392400,717,1170392402,13778,1170306003,1170392402,5155487,1108357203,1170392402,5151643,3844,0,210,7fef2738c3acf337,1170392400,1170478800,1,0,False,False
ours,tgbn-genre,train,1170478800,718,1170478801,12521,1170392404,1170478801,5168008,1108357203,1170478801,5164380,3628,0,201,8407c2412f3b61b8,1170478800,1170565200,1,0,False,False
ours,tgbn-genre,train,1170565200,720,1170651601,12589,1170565203,1170651601,5194638,1108357203,1170651601,5178311,12976,3351,192,2b91686586c92e43,1170565200,1170738000,2,0,False,False
ours,tgbn-genre,train,1170651600,720,1170651601,12589,1170565203,1170651601,5194638,1108357203,1170651601,5191287,3351,0,203,114c34d7a5a6761c,1170565200,1170738000,2,1,False,False
ours,tgbn-genre,train,1170738000,721,1170738002,14759,1170651603,1170738002,5209397,1108357203,1170738002,5204911,4486,0,218,b12fdad4c047ba4d,1170738000,1170824400,1,0,False,False
ours,tgbn-genre,train,1170824400,723,1170910801,15244,1170824405,1170910801,5239897,1108357203,1170910801,5220605,14820,4472,217,8abcac8460b996fd,1170824400,1170997200,2,0,False,False
ours,tgbn-genre,train,1170910800,723,1170910801,15244,1170824405,1170910801,5239897,1108357203,1170910801,5235425,4472,0,206,e0ded0fee1cf7676,1170824400,1170997200,2,1,False,False
ours,tgbn-genre,train,1170997200,724,1170997201,15799,1170910805,1170997201,5255696,1108357203,1170997201,5250805,4891,0,222,b2af0f18ee80954e,1170997200,1171083600,1,0,False,False
ours,tgbn-genre,train,1171083600,726,1171170000,15221,1171083663,1171170000,5287205,1108357203,1171170000,5267726,15919,3560,216,783df5eaf1e6e4ea,1171083600,1171256400,2,0,False,False
ours,tgbn-genre,train,1171170000,726,1171170000,15221,1171083663,1171170000,5287205,1108357203,1171170000,5283645,3560,0,188,963a58dd3c195090,1171083600,1171256400,2,1,False,False
ours,tgbn-genre,train,1171256400,727,1171256402,12944,1171170061,1171256402,5300149,1108357203,1171256402,5296341,3808,0,195,f3cdd9b72ed618bc,1171256400,1171342800,1,0,False,False
ours,tgbn-genre,train,1171342800,729,1171429201,15116,1171342803,1171429201,5329914,1108357203,1171429201,5310425,15288,4201,205,32aa18eec3670d73,1171342800,1171515600,2,0,False,False
ours,tgbn-genre,train,1171429200,729,1171429201,15116,1171342803,1171429201,5329914,1108357203,1171429201,5325713,4201,0,211,836fcae1b83d17ac,1171342800,1171515600,2,1,False,False
ours,tgbn-genre,train,1171515600,730,1171515602,14942,1171429203,1171515602,5344856,1108357203,1171515602,5339984,4872,0,210,01cce063d6c2746f,1171515600,1171602000,1,0,False,False
ours,tgbn-genre,train,1171602000,731,1171602001,14699,1171515721,1171602001,5359555,1108357203,1171602001,5355140,4415,0,213,368c85dc846b9933,1171602000,1171688400,1,0,False,False
ours,tgbn-genre,train,1171688400,732,1171688401,13818,1171602003,1171688401,5373373,1108357203,1171688401,5370170,3203,0,211,bf3c322b11e291f9,1171688400,1171774800,1,0,False,False
ours,tgbn-genre,train,1171774800,734,1171861200,12647,1171774803,1171861200,5399415,1108357203,1171861200,5383551,11997,3867,195,ca3c005ce51b5729,1171774800,1171947600,2,0,False,False
ours,tgbn-genre,train,1171861200,734,1171861200,12647,1171774803,1171861200,5399415,1108357203,1171861200,5395548,3867,0,190,cbc41e9a67c12da0,1171774800,1171947600,2,1,False,False
ours,tgbn-genre,train,1171947600,736,1172034001,15205,1171947605,1172034001,5431938,1108357203,1172034001,5412209,15111,4618,207,7059a168778dbf10,1171947600,1172120400,2,0,False,False
ours,tgbn-genre,train,1172034000,736,1172034001,15205,1171947605,1172034001,5431938,1108357203,1172034001,5427320,4618,0,205,fca2ea3c7f9bd4e7,1171947600,1172120400,2,1,False,False
ours,tgbn-genre,train,1172120400,738,1172206802,15706,1172120403,1172206802,5462171,1108357203,1172206802,5442128,15184,4859,198,d202ba0e592a83ff,1172120400,1172293200,2,0,False,False
ours,tgbn-genre,train,1172206800,738,1172206802,15706,1172120403,1172206802,5462171,1108357203,1172206802,5457312,4859,0,200,d8c5df64ab258677,1172120400,1172293200,2,1,False,False
ours,tgbn-genre,train,1172293200,739,1172293202,15757,1172206804,1172293202,5477928,1108357203,1172293202,5473582,4346,0,207,6ba39f613a6ed654,1172293200,1172379600,1,0,False,False
ours,tgbn-genre,train,1172379600,740,1172379602,14476,1172293204,1172379602,5492404,1108357203,1172379602,5488254,4150,0,175,a4ce0596e3064ce2,1172379600,1172466000,1,0,False,False
ours,tgbn-genre,train,1172466000,742,1172552402,14419,1172466004,1172552402,5521040,1108357203,1172552402,5502043,14839,4158,199,66c66bd1d11247cc,1172466000,1172638800,2,0,False,False
ours,tgbn-genre,train,1172552400,742,1172552402,14419,1172466004,1172552402,5521040,1108357203,1172552402,5516882,4158,0,197,94b2ece01ba3e0f4,1172466000,1172638800,2,1,False,False
ours,tgbn-genre,train,1172638800,743,1172638800,16101,1172552462,1172638800,5537141,1108357203,1172638800,5532401,4740,0,200,d919b033447450db,1172638800,1172725200,1,0,False,False
ours,tgbn-genre,train,1172725200,744,1172725202,14620,1172638803,1172725202,5551761,1108357203,1172725202,5547870,3891,0,196,4ab1d6d1f3d2f5ea,1172725200,1172811600,1,0,False,False
ours,tgbn-genre,train,1172811600,745,1172811602,14176,1172725203,1172811602,5565937,1108357203,1172811602,5562207,3730,0,211,43789fae200d56da,1172811600,1172898000,1,0,False,False
ours,tgbn-genre,train,1172898000,746,1172898002,14386,1172811605,1172898002,5580323,1108357203,1172898002,5576789,3534,0,212,8f6f04ebca6e88e9,1172898000,1172984400,1,0,False,False
ours,tgbn-genre,train,1172984400,747,1172984400,13657,1172898003,1172984400,5593980,1108357203,1172984400,5590681,3299,0,197,df30aa5d6060c6eb,1172984400,1173070800,1,0,False,False
ours,tgbn-genre,train,1173070800,748,1173070801,15645,1172984404,1173070801,5609625,1108357203,1173070801,5604876,4749,0,190,215da16681e3a99e,1173070800,1173157200,1,0,False,False
ours,tgbn-genre,train,1173157200,750,1173243602,13822,1173157204,1173243602,5637048,1108357203,1173243602,5619005,13819,4224,207,5cd2b1e64ae958e3,1173157200,1173330000,2,0,False,False
ours,tgbn-genre,train,1173243600,750,1173243602,13822,1173157204,1173243602,5637048,1108357203,1173243602,5632824,4224,0,197,50bdf0241e8817c6,1173157200,1173330000,2,1,False,False
ours,tgbn-genre,train,1173330000,751,1173330000,10846,1173243603,1173330000,5647894,1108357203,1173330000,5644740,3154,0,201,74810d03a62c1216,1173330000,1173416400,1,0,False,False
ours,tgbn-genre,train,1173416400,753,1173502800,14084,1173416403,1173502800,5675546,1108357203,1173502800,5657026,14219,4301,205,580971666ede4a24,1173416400,1173589200,2,0,False,False
ours,tgbn-genre,train,1173502800,753,1173502800,14084,1173416403,1173502800,5675546,1108357203,1173502800,5671245,4301,0,189,4b6fb5c3715c09cf,1173416400,1173589200,2,1,False,False
ours,tgbn-genre,train,1173589200,754,1173589202,17725,1173502803,1173589202,5693271,1108357203,1173589202,5689790,3481,0,183,3cd449e29fd83681,1173589200,1173672000,1,0,False,False
ours,tgbn-genre,train,1173672000,755,1173675600,15110,1173589265,1173675600,5708381,1108357203,1173675600,5704410,3971,0,194,e611fef0d37c798e,1173672000,1173758400,1,0,False,False
ours,tgbn-genre,train,1173758400,756,1173762002,14370,1173675603,1173762002,5722751,1108357203,1173762002,5718596,4155,0,215,d850a96cf2748ec0,1173758400,1173844800,1,0,False,False
ours,tgbn-genre,train,1173844800,757,1173848402,12434,1173762003,1173848402,5735185,1108357203,1173848402,5732048,3137,0,209,6baf69f7deee163f,1173844800,1173931200,1,0,False,False
ours,tgbn-genre,train,1173931200,758,1173934800,12913,1173848403,1173934800,5748098,1108357203,1173934800,5744596,3502,0,207,56baf8f9edc9aaf9,1173931200,1174017600,1,0,False,False
ours,tgbn-genre,train,1174017600,759,1174021201,11519,1173934803,1174021201,5759617,1108357203,1174021201,5756785,2832,0,195,c21458736a5b7028,1174017600,1174104000,1,0,False,False
ours,tgbn-genre,train,1174104000,760,1174107602,12037,1174021324,1174107602,5771654,1108357203,1174107602,5768971,2683,0,197,90973ac9b0abceeb,1174104000,1174190400,1,0,False,False
ours,tgbn-genre,train,1174190400,761,1174194000,12937,1174107603,1174194000,5784591,1108357203,1174194000,5780943,3648,0,179,0221fc29240733dd,1174190400,1174276800,1,0,False,False
ours,tgbn-genre,train,1174276800,762,1174280345,14208,1174194004,1174280345,5798799,1108357203,1174280345,5795130,3669,0,175,2dbe7b381266f227,1174276800,1174363200,1,0,False,False
ours,tgbn-genre,train,1174363200,763,1174366801,12491,1174280404,1174366801,5811290,1108357203,1174366801,5807710,3580,0,209,016f2bf52b908100,1174363200,1174449600,1,0,False,False
ours,tgbn-genre,train,1174449600,764,1174453201,13827,1174366860,1174453201,5825117,1108357203,1174453201,5821530,3587,0,210,b2daf9c931190739,1174449600,1174536000,1,0,False,False
ours,tgbn-genre,train,1174536000,765,1174539601,12599,1174453205,1174539601,5837716,1108357203,1174539601,5833976,3740,0,208,28170e56b6d0cad3,1174536000,1174622400,1,0,False,False
ours,tgbn-genre,train,1174622400,766,1174625944,12100,1174539604,1174625944,5849816,1108357203,1174625944,5846419,3397,0,208,0df827fe207a4e8e,1174622400,1174708800,1,0,False,False
ours,tgbn-genre,train,1174708800,767,1174712402,9124,1174626063,1174712402,5858940,1108357203,1174712402,5858380,560,0,191,ec738c2c41795de1,1174708800,1174795200,1,0,False,False
ours,tgbn-genre,train,1174795200,768,1174798621,8010,1174712645,1174798621,5866950,1108357203,1174798621,5864773,2177,0,180,9ce6bd9321489cdc,1174795200,1174881600,1,0,False,False
ours,tgbn-genre,train,1174881600,769,1174885202,12275,1174798923,1174885202,5879225,1108357203,1174885202,5875546,3679,0,182,92513aee764e3c8c,1174881600,1174968000,1,0,False,False
ours,tgbn-genre,train,1174968000,770,1174971545,14552,1174885204,1174971545,5893777,1108357203,1174971545,5890017,3760,0,188,d3675bbfac36e231,1174968000,1175054400,1,0,False,False
ours,tgbn-genre,train,1175054400,771,1175057942,14202,1174971605,1175057942,5907979,1108357203,1175057942,5904631,3348,0,208,680f3fb993a55510,1175054400,1175140800,1,0,False,False
ours,tgbn-genre,train,1175140800,772,1175144344,13113,1175058061,1175144344,5921092,1108357203,1175144344,5918105,2987,0,206,8b1f7131ebd15b70,1175140800,1175227200,1,0,False,False
ours,tgbn-genre,train,1175227200,773,1175230800,14296,1175144404,1175230800,5935388,1108357203,1175230800,5932015,3373,0,210,aad8e3d7c1ef1326,1175227200,1175313600,1,0,False,False
ours,tgbn-genre,train,1175313600,774,1175317200,13621,1175230860,1175317200,5949009,1108357203,1175317200,5945464,3545,0,189,70cf6b326ba8f864,1175313600,1175400000,1,0,False,False
ours,tgbn-genre,train,1175400000,775,1175403602,12220,1175317261,1175403602,5961229,1108357203,1175403602,5958386,2843,0,176,616ee3474c934311,1175400000,1175486400,1,0,False,False
ours,tgbn-genre,train,1175486400,776,1175490000,14294,1175403722,1175490000,5975523,1108357203,1175490000,5972106,3417,0,186,5719f5a20e3b32ed,1175486400,1175572800,1,0,False,False
ours,tgbn-genre,train,1175572800,777,1175576400,11991,1175490004,1175576400,5987514,1108357203,1175576400,5985115,2399,0,186,19476b2727c96899,1175572800,1175659200,1,0,False,False
ours,tgbn-genre,train,1175659200,778,1175662802,11663,1175576403,1175662802,5999177,1108357203,1175662802,5996382,2795,0,198,f2d15e72c88a5acc,1175659200,1175745600,1,0,False,False
ours,tgbn-genre,train,1175745600,779,1175749144,13625,1175662804,1175749144,6012802,1108357203,1175749144,6009153,3649,0,205,809066aa42028460,1175745600,1175832000,1,0,False,False
ours,tgbn-genre,train,1175832000,780,1175835481,14461,1175749203,1175835481,6027263,1108357203,1175835481,6024192,3071,0,214,322e52507a7871ea,1175832000,1175918400,1,0,False,False
ours,tgbn-genre,train,1175918400,781,1175922000,12974,1175835605,1175922000,6040237,1108357203,1175922000,6037390,2847,0,197,3bc32353a9609e93,1175918400,1176004800,1,0,False,False
ours,tgbn-genre,train,1176004800,782,1176008402,13015,1175922004,1176008402,6053252,1108357203,1176008402,6049815,3437,0,184,3e1474632592631f,1176004800,1176091200,1,0,False,False
ours,tgbn-genre,train,1176091200,783,1176094801,12918,1176008405,1176094801,6066170,1108357203,1176094801,6062942,3228,0,215,730b582252c2ae36,1176091200,1176177600,1,0,False,False
ours,tgbn-genre,train,1176177600,784,1176181201,13541,1176094861,1176181201,6079711,1108357203,1176181201,6076721,2990,0,211,203393fcff813496,1176177600,1176264000,1,0,False,False
ours,tgbn-genre,train,1176264000,785,1176267600,13868,1176181262,1176267600,6093579,1108357203,1176267600,6090572,3007,0,214,0affefc8023566c1,1176264000,1176350400,1,0,False,False
ours,tgbn-genre,train,1176350400,786,1176353942,15380,1176267660,1176353942,6108959,1108357203,1176353942,6105485,3474,0,215,8b3dd62b20da8ce0,1176350400,1176436800,1,0,False,False
ours,tgbn-genre,train,1176436800,787,1176440344,12370,1176354005,1176440344,6121329,1108357203,1176440344,6118933,2396,0,203,c0235deb81f90590,1176436800,1176523200,1,0,False,False
ours,tgbn-genre,train,1176523200,788,1176526802,12446,1176440404,1176526802,6133775,1108357203,1176526802,6131005,2770,0,209,e63cbefb05479856,1176523200,1176609600,1,0,False,False
ours,tgbn-genre,train,1176609600,789,1176613200,13421,1176526804,1176613200,6147196,1108357203,1176613200,6144218,2978,0,192,ee4c50c33adbbfda,1176609600,1176696000,1,0,False,False
ours,tgbn-genre,train,1176696000,790,1176699485,14675,1176613204,1176699485,6161871,1108357203,1176699485,6158342,3529,0,197,941d2b93d502d70b,1176696000,1176782400,1,0,False,False
ours,tgbn-genre,train,1176782400,791,1176785944,14145,1176699603,1176785944,6176016,1108357203,1176785944,6172676,3340,0,211,19b229a61a9a8eac,1176782400,1176868800,1,0,False,False
ours,tgbn-genre,train,1176868800,792,1176872402,14495,1176786005,1176872402,6190511,1108357203,1176872402,6187285,3226,0,203,43882ca8b9fe0622,1176868800,1176955200,1,0,False,False
ours,tgbn-genre,train,1176955200,793,1176958802,13664,1176872463,1176958802,6204175,1108357203,1176958802,6200709,3466,0,199,ff1459f2fee1f2c6,1176955200,1177041600,1,0,False,False
ours,tgbn-genre,train,1177041600,794,1177045201,13766,1176958803,1177045201,6217941,1108357203,1177045201,6215016,2925,0,196,8ff24ed8af2c8354,1177041600,1177128000,1,0,False,False
ours,tgbn-genre,train,1177128000,795,1177131602,11948,1177045205,1177131602,6229889,1108357203,1177131602,6226764,3125,0,192,f105140bdff44a02,1177128000,1177214400,1,0,False,False
ours,tgbn-genre,train,1177214400,796,1177218002,13282,1177131603,1177218002,6243171,1108357203,1177218002,6240517,2654,0,173,e5ff61c0869325ca,1177214400,1177300800,1,0,False,False
ours,tgbn-genre,train,1177300800,797,1177304402,14589,1177218003,1177304402,6257760,1108357203,1177304402,6253650,4110,0,187,1433927c57cadeba,1177300800,1177387200,1,0,False,False
ours,tgbn-genre,train,1177387200,798,1177390745,13749,1177304403,1177390745,6271509,1108357203,1177390745,6268787,2722,0,199,c920c16779f9edb5,1177387200,1177473600,1,0,False,False
ours,tgbn-genre,train,1177473600,799,1177477144,12059,1177390863,1177477144,6283568,1108357203,1177477144,6280647,2921,0,198,587677e12c28796d,1177473600,1177560000,1,0,False,False
ours,tgbn-genre,train,1177560000,800,1177563601,13002,1177477261,1177563601,6296570,1108357203,1177563601,6293618,2952,0,190,92166594a802a363,1177560000,1177646400,1,0,False,False
ours,tgbn-genre,train,1177646400,801,1177649944,13224,1177563603,1177649944,6309794,1108357203,1177649944,6306901,2893,0,209,e0de2ae748489671,1177646400,1177732800,1,0,False,False
ours,tgbn-genre,train,1177732800,802,1177736344,11026,1177650003,1177736344,6320820,1108357203,1177736344,6318273,2547,0,205,28cfb2041bbeebeb,1177732800,1177819200,1,0,False,False
ours,tgbn-genre,train,1177819200,803,1177822744,10352,1177736404,1177822744,6331172,1108357203,1177822744,6328538,2634,0,183,5a9f439159edc1b9,1177819200,1177905600,1,0,False,False
ours,tgbn-genre,train,1177905600,804,1177909202,12952,1177822861,1177909202,6344124,1108357203,1177909202,6341213,2911,0,186,9178aea086d777e4,1177905600,1177992000,1,0,False,False
